# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab ssu-align-results/ssu-align-results.tab --viterbi /vortexfs1/home/dgellermcgrath/.conda/envs/genex/share/ssu-align-0.1.1/ssu-align-0p1.cm all_genes.fa
# date:       Thu Jan 30 23:39:06 2020
# num seqs:   1666625
# dbsize(Mb): 3475.125818
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                  target coord   query coord                         
#                                                        ----------------------  ------------                         
# model name  target name                                     start        stop  start   stop    bit sc   E-value  GC%
# ----------  -----------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     MAG_395_22_2                                     2157        2139      1   1508      1.94         -   58
  archaea     MAG_395_22_3                                     1011        1002      1   1508     -0.37         -   40
  archaea     MAG_395_22_6                                      498         512      1   1508      1.23         -   53
  archaea     MAG_395_22_6                                       42          31      1   1508      1.45         -   50
  archaea     MAG_395_22_8                                      405         361      1   1508      2.86         -   51
  archaea     MAG_395_22_9                                      432         443      1   1508      3.38         -   33
  archaea     MAG_395_22_9                                      794         787      1   1508     -0.66         -   50
  archaea     MAG_395_22_10                                     559         543      1   1508      2.88         -   59
  archaea     MAG_395_22_11                                     486         461      1   1508      0.25         -   46
  archaea     MAG_395_22_12                                      27          35      1   1508     -0.28         -   33
  archaea     MAG_395_22_16                                      48          14      1   1508     -0.53         -   54
  archaea     MAG_395_22_18                                     668         631      1   1508     -0.82         -   45
  archaea     MAG_395_23_2                                      124          82      1   1508     -0.09         -   56
  archaea     MAG_395_23_3                                     1017         959      1   1508      1.41         -   58
  archaea     MAG_395_23_4                                      961         929      1   1508     -0.50         -   64
  archaea     MAG_395_23_6                                      620         599      1   1508      1.45         -   64
  archaea     MAG_395_23_7                                     1891        1906      1   1508     -0.06         -   50
  archaea     MAG_395_23_7                                     1332        1126      1   1508      0.77         -   58
  archaea     MAG_395_23_8                                      531         500      1   1508     -0.28         -   53
  archaea     MAG_395_23_10                                     131         138      1   1508     -0.66         -   50
  archaea     MAG_395_23_11                                     499         523      1   1508      0.55         -   60
  archaea     MAG_395_23_11                                    1009         975      1   1508      3.55         -   51
  archaea     MAG_395_23_14                                     815         803      1   1508      0.98         -   46
  archaea     MAG_395_23_17                                    1250        1233      1   1508      3.21         -   56
  archaea     MAG_395_23_18                                      91          83      1   1508      0.55         -   56
  archaea     MAG_395_24_2                                      151         142      1   1508      1.92         -   60
  archaea     MAG_395_24_3                                      639         619      1   1508      0.70         -   57
  archaea     MAG_395_24_4                                       82          63      1   1508      1.82         -   60
  archaea     MAG_395_24_5                                     1651        1686      1   1508      2.45         -   58
  archaea     MAG_395_24_5                                     2571        2553      1   1508     -0.13         -   68
  archaea     MAG_395_24_6                                     1080        1051      1   1508      0.28         -   63
  archaea     MAG_395_24_7                                      905         878      1   1508      2.95         -   68
  archaea     MAG_395_24_10                                    2546        2560      1   1508      4.11         -   53
  archaea     MAG_395_24_10                                      42          53      1   1508      0.28         -   50
  archaea     MAG_395_25_1                                      218         232      1   1508     -0.79         -   47
  archaea     MAG_395_25_1                                       53          43      1   1508     -0.69         -   55
  archaea     MAG_395_25_2                                      274         251      1   1508     -0.79         -   67
  archaea     MAG_395_25_3                                      628         656      1   1508     -0.44         -   55
  archaea     MAG_395_25_3                                      416         404      1   1508     -0.25         -   54
  archaea     MAG_395_25_5                                       49          57      1   1508     -0.07         -   44
  archaea     MAG_395_25_7                                      448         438      1   1508     -0.90         -   55
  archaea     MAG_395_25_8                                      118         128      1   1508      2.43         -   55
  archaea     MAG_395_25_9                                      333         275      1   1508      0.23         -   56
  archaea     MAG_395_25_12                                     643         631      1   1508      0.52         -   46
  archaea     MAG_395_25_14                                     246         236      1   1508      3.04         -   55
  archaea     MAG_395_25_16                                     829         815      1   1508      1.23         -   60
  archaea     MAG_395_25_18                                     209         219      1   1508     -0.90         -   55
  archaea     MAG_395_25_19                                      93         103      1   1508     -0.45         -   36
  archaea     MAG_395_25_19                                     522         506      1   1508      1.05         -   53
  archaea     MAG_395_25_20                                      10          42      1   1508      2.51         -   61
  archaea     MAG_395_26_2                                      534         525      1   1508      2.52         -   50
  archaea     MAG_395_26_3                                      301         319      1   1508      0.75         -   53
  archaea     MAG_395_26_3                                      682         662      1   1508      1.93         -   43
  archaea     MAG_395_26_5                                      418         427      1   1508      1.88         -   50
  archaea     MAG_395_26_6                                     1348        1277      1   1508     -0.74         -   49
  archaea     MAG_395_26_7                                      400         413      1   1508     -0.72         -   50
  archaea     MAG_395_26_7                                       45          32      1   1508      0.73         -   64
  archaea     MAG_395_26_8                                      162         181      1   1508     -0.43         -   60
  archaea     MAG_395_26_10                                    1094        1067      1   1508      2.95         -   68
  archaea     MAG_395_26_11                                     207         221      1   1508     -0.81         -   47
  archaea     MAG_395_26_12                                    1607        1616      1   1508     -0.37         -   30
  archaea     MAG_395_26_12                                     180         165      1   1508     -0.90         -   44
  archaea     MAG_395_26_13                                     451         490      1   1508      0.17         -   58
  archaea     MAG_395_26_13                                     359         350      1   1508      1.67         -   50
  archaea     MAG_395_27_1                                      510         529      1   1508      2.45         -   60
  archaea     MAG_395_27_1                                      626         611      1   1508      3.20         -   50
  archaea     MAG_395_27_2                                      801         743      1   1508      1.41         -   64
  archaea     MAG_395_27_4                                      115          98      1   1508      6.29         -   67
  archaea     MAG_395_27_5                                      572         596      1   1508      1.37         -   60
  archaea     MAG_395_27_5                                      224         191      1   1508     -0.72         -   68
  archaea     MAG_395_27_6                                      392         371      1   1508      0.61         -   59
  archaea     MAG_395_27_11                                     539         549      1   1508     -0.45         -   45
  archaea     MAG_395_27_13                                     152         119      1   1508     -0.46         -   68
  archaea     MAG_395_27_14                                    2354        2401      1   1508      1.17         -   60
  archaea     MAG_395_27_14                                     715         707      1   1508      0.55         -   56
  archaea     MAG_395_27_15                                     237         221      1   1508     -0.16         -   59
  archaea     MAG_395_28_1                                       47          30      1   1508      3.98         -   72
  archaea     MAG_395_28_4                                     8005        8029      1   1508      2.40         -   52
  archaea     MAG_395_28_4                                      576         593      1   1508      1.80         -   56
  archaea     MAG_395_28_4                                     1042        2949      1   1508      0.87         -   58
  archaea     MAG_395_28_4                                     6800        6782      1   1508      2.67         -   42
  archaea     MAG_395_28_4                                     1499        1278      1   1508      0.58         -   60
  archaea     MAG_395_28_5                                      496         503      1   1508     -0.66         -   50
  archaea     MAG_395_28_5                                     1513        1487      1   1508      0.16         -   52
  archaea     MAG_395_29_1                                      224         217      1   1508     -0.66         -   50
  archaea     MAG_395_29_2                                      904         163      1   1508      1.91         -   59
  archaea     MAG_395_29_3                                     1221        1241      1   1508      1.54         -   62
  archaea     MAG_395_29_3                                      882         861      1   1508     -0.61         -   55
  archaea     MAG_395_29_4                                      117          86      1   1508     -0.33         -   59
  archaea     MAG_395_29_6                                      933         921      1   1508     -0.87         -   54
  archaea     MAG_395_29_7                                      922         935      1   1508     -0.72         -   36
  archaea     MAG_395_29_7                                      923         913      1   1508      1.59         -   55
  archaea     MAG_395_29_12                                     474         462      1   1508      0.34         -   31
  archaea     MAG_395_29_13                                     718         747      1   1508      0.10         -   53
  archaea     MAG_395_29_13                                    2409         501      1   1508     -0.35         -   61
  archaea     MAG_395_30_3                                      487         467      1   1508      0.67         -   57
  archaea     MAG_395_30_5                                     1542        1556      1   1508      0.01         -   53
  archaea     MAG_395_30_5                                     1985        1934      1   1508      2.04         -   62
  archaea     MAG_395_30_9                                      102          93      1   1508     -0.37         -   40
  archaea     MAG_395_30_10                                     517         527      1   1508      2.43         -   45
  archaea     MAG_395_30_10                                     227         206      1   1508      0.61         -   64
  archaea     MAG_395_30_11                                     584         603      1   1508     -0.22         -   65
  archaea     MAG_395_30_11                                    1013         986      1   1508      1.26         -   50
  archaea     MAG_395_30_12                                    1076        1067      1   1508     -0.37         -   40
  archaea     MAG_395_31_2                                      966         991      1   1508      0.25         -   62
  archaea     MAG_395_31_4                                      486         503      1   1508      0.38         -   44
  archaea     MAG_395_31_4                                      201         173      1   1508      1.18         -   41
  archaea     MAG_395_31_5                                      421         452      1   1508     -0.65         -   56
  archaea     MAG_395_31_5                                      311         300      1   1508      0.01         -   67
  archaea     MAG_395_31_7                                      490         472      1   1508      0.87         -   53
  archaea     MAG_395_31_8                                     3335        3364      1   1508      0.74         -   57
  archaea     MAG_395_31_8                                     4551        4529      1   1508      0.52         -   61
  archaea     MAG_395_31_8                                      261         231      1   1508     -0.19         -   68
  archaea     MAG_395_32_1                                      524         513      1   1508      0.49         -   58
  archaea     MAG_395_32_2                                      557         549      1   1508     -0.07         -   44
  archaea     MAG_395_32_3                                      713         698      1   1508      2.75         -   50
  archaea     MAG_395_32_4                                     1202        1227      1   1508      1.28         -   62
  archaea     MAG_395_32_4                                     1496        1487      1   1508      1.67         -   40
  archaea     MAG_395_32_7                                      925         911      1   1508      2.07         -   67
  archaea     MAG_395_32_9                                      800         782      1   1508      0.87         -   58
  archaea     MAG_395_33_3                                     1036        1019      1   1508      3.02         -   56
  archaea     MAG_395_33_4                                     1549        1572      1   1508      1.84         -   58
  archaea     MAG_395_33_4                                       69          53      1   1508      1.89         -   59
  archaea     MAG_395_33_5                                      518         506      1   1508     -0.63         -   46
  archaea     MAG_395_33_6                                      147         104      1   1508      1.88         -   59
  archaea     MAG_395_33_7                                     1387        1358      1   1508     -0.69         -   60
  archaea     MAG_395_34_1                                      449         440      1   1508      1.67         -   40
  archaea     MAG_395_34_2                                     1517         107      1   1508     -0.26         -   63
  archaea     MAG_395_34_5                                       82         101      1   1508      1.96         -   50
  archaea     MAG_395_34_6                                      337         325      1   1508      3.46         -   46
  archaea     MAG_395_34_7                                      377         354      1   1508     -0.79         -   79
  archaea     MAG_395_34_9                                      449         439      1   1508      2.46         -   55
  archaea     MAG_395_35_3                                     3683        3713      1   1508      1.26         -   61
  archaea     MAG_395_35_3                                     3516        3503      1   1508      0.89         -   50
  archaea     MAG_395_35_4                                      859         866      1   1508     -0.19         -   38
  archaea     MAG_395_35_5                                      125         155      1   1508      0.01         -   61
  archaea     MAG_395_35_6                                      712         698      1   1508     -0.43         -   53
  archaea     MAG_395_35_8                                      923         886      1   1508      0.35         -   63
  archaea     MAG_395_36_2                                      759         781      1   1508      0.52         -   65
  archaea     MAG_395_36_2                                      625         615      1   1508      0.37         -   64
  archaea     MAG_395_36_3                                     1095        1086      1   1508      1.67         -   50
  archaea     MAG_395_36_3                                     3457        3449      1   1508      0.55         -   56
  archaea     MAG_395_36_4                                      850         831      1   1508     -0.43         -   55
  archaea     MAG_395_36_6                                     1043        1054      1   1508      0.28         -   58
  archaea     MAG_395_36_6                                     1456        1443      1   1508      0.73         -   50
  archaea     MAG_395_37_1                                      242         274      1   1508      0.47         -   61
  archaea     MAG_395_37_2                                     1875        1889      1   1508      3.18         -   67
  archaea     MAG_395_37_2                                       55          35      1   1508      2.31         -   57
  archaea     MAG_395_37_3                                     4502        4513      1   1508     -0.54         -   50
  archaea     MAG_395_37_3                                     1459        1445      1   1508      0.64         -   60
  archaea     MAG_395_38_1                                      647         620      1   1508      0.07         -   64
  archaea     MAG_395_38_2                                      128         139      1   1508     -0.54         -   58
  archaea     MAG_395_38_2                                     2638        2626      1   1508      2.25         -   54
  archaea     MAG_395_38_3                                      961         950      1   1508      2.34         -   58
  archaea     MAG_395_38_6                                      383         403      1   1508      2.94         -   62
  archaea     MAG_395_38_7                                      909         874      1   1508      0.53         -   56
  archaea     MAG_395_39_1                                      376         358      1   1508      0.47         -   63
  archaea     MAG_395_39_2                                        7          14      1   1508      0.23         -   63
  archaea     MAG_395_39_3                                      296         306      1   1508      1.54         -   45
  archaea     MAG_395_39_5                                      754         776      1   1508      0.52         -   52
  archaea     MAG_395_39_5                                      730         716      1   1508     -0.81         -   60
  archaea     MAG_395_39_6                                      967         980      1   1508      0.10         -   64
  archaea     MAG_395_39_7                                      644         676      1   1508      0.47         -   55
  archaea     MAG_395_39_7                                      276         251      1   1508      2.31         -   50
  archaea     MAG_395_40_1                                      176         163      1   1508     -0.32         -   57
  archaea     MAG_395_40_2                                      471         440      1   1508     -0.28         -   59
  archaea     MAG_395_40_3                                     1727        2279      1   1508      1.02         -   61
  archaea     MAG_395_40_3                                     1290        1265      1   1508      6.39         -   58
  archaea     MAG_395_40_6                                     1390        1381      1   1508      0.46         -   50
  archaea     MAG_395_40_7                                      117         137      1   1508      1.54         -   48
  archaea     MAG_395_40_7                                      758         741      1   1508      0.96         -   56
  archaea     MAG_395_41_1                                     1328        1310      1   1508      2.33         -   68
  archaea     MAG_395_41_2                                     1168        1182      1   1508      3.48         -   47
  archaea     MAG_395_41_2                                      599         578      1   1508      2.66         -   50
  archaea     MAG_395_41_3                                      413         392      1   1508      0.61         -   55
  archaea     MAG_395_41_4                                       43          56      1   1508     -0.72         -   36
  archaea     MAG_395_41_4                                      928         917      1   1508      0.30         -   42
  archaea     MAG_395_41_5                                      406         418      1   1508     -0.63         -   46
  archaea     MAG_395_41_5                                      227         200      1   1508      0.07         -   57
  archaea     MAG_395_42_2                                     1286        1267      1   1508     -0.10         -   50
  archaea     MAG_395_42_3                                     1181        1151      1   1508      5.36         -   58
  archaea     MAG_395_42_4                                      703         715      1   1508      1.45         -   54
  archaea     MAG_395_42_4                                      259         233      1   1508      1.35         -   41
  archaea     MAG_395_42_6                                      367         390      1   1508     -0.46         -   46
  archaea     MAG_395_42_6                                      807         762      1   1508      0.53         -   59
  archaea     MAG_395_42_7                                      526         535      1   1508     -0.46         -   60
  archaea     MAG_395_42_7                                      510         500      1   1508      0.37         -   45
  archaea     MAG_395_42_8                                      152         129      1   1508      3.56         -   63
  archaea     MAG_395_42_9                                      414         431      1   1508      0.96         -   56
  archaea     MAG_395_42_9                                      644         631      1   1508     -0.51         -   57
  archaea     MAG_395_43_2                                      173         158      1   1508      0.56         -   63
  archaea     MAG_395_43_7                                        8          38      1   1508      1.86         -   52
  archaea     MAG_395_43_8                                      841         817      1   1508      0.29         -   52
  archaea     MAG_395_43_11                                     128         108      1   1508      0.90         -   57
  archaea     MAG_395_43_12                                     517         504      1   1508     -0.62         -   71
  archaea     MAG_395_43_13                                     379         360      1   1508      0.22         -   55
  archaea     MAG_395_44_1                                      201         182      1   1508      2.84         -   50
  archaea     MAG_395_44_2                                     1354        1340      1   1508      1.23         -   60
  archaea     MAG_395_44_3                                     1003         992      1   1508      0.91         -   50
  archaea     MAG_395_44_6                                      611         575      1   1508      0.96         -   41
  archaea     MAG_395_45_1                                      190         209      1   1508     -0.22         -   60
  archaea     MAG_395_45_5                                      810         825      1   1508      1.43         -   56
  archaea     MAG_395_45_5                                      510         503      1   1508     -0.19         -   38
  archaea     MAG_395_45_6                                     2650        2633      1   1508     -0.25         -   61
  archaea     MAG_395_45_6                                      106          90      1   1508     -0.99         -   35
  archaea     MAG_395_46_1                                      214         206      1   1508      0.55         -   56
  archaea     MAG_395_46_2                                      636         652      1   1508     -0.78         -   41
  archaea     MAG_395_46_5                                      761         769      1   1508     -0.88         -   56
  archaea     MAG_395_46_5                                      166         142      1   1508      2.40         -   44
  archaea     MAG_395_47_4                                       51          89      1   1508     -0.06         -   56
  archaea     MAG_395_47_4                                      548         515      1   1508     -0.46         -   53
  archaea     MAG_395_47_5                                       94          76      1   1508     -0.60         -   53
  archaea     MAG_395_47_8                                      220         203      1   1508      0.96         -   56
  archaea     MAG_395_47_10                                     293         305      1   1508      4.29         -   62
  archaea     MAG_395_48_2                                      348         341      1   1508      0.23         -   63
  archaea     MAG_395_48_5                                      294         311      1   1508      3.02         -   56
  archaea     MAG_395_48_5                                      296         287      1   1508     -0.81         -   50
  archaea     MAG_395_48_7                                       16          48      1   1508     -0.37         -   64
  archaea     MAG_395_48_7                                      716         707      1   1508      3.73         -   40
  archaea     MAG_395_48_8                                       20           8      1   1508     -0.63         -   46
  archaea     MAG_395_49_1                                      477         462      1   1508      2.17         -   50
  archaea     MAG_395_49_3                                      201         177      1   1508      6.47         -   44
  archaea     MAG_395_49_4                                      821         832      1   1508      0.28         -   67
  archaea     MAG_395_49_4                                      756         731      1   1508      0.02         -   62
  archaea     MAG_395_49_5                                      885         875      1   1508      1.59         -   55
  archaea     MAG_395_50_1                                      122          98      1   1508      0.34         -   56
  archaea     MAG_395_50_2                                     1485        1512      1   1508      2.32         -   54
  archaea     MAG_395_50_3                                      760         712      1   1508     -0.95         -   69
  archaea     MAG_395_50_4                                      191         209      1   1508      1.72         -   53
  archaea     MAG_395_51_5                                      348         357      1   1508      1.92         -   60
  archaea     MAG_395_51_6                                       92         122      1   1508     -0.19         -   52
  archaea     MAG_395_51_6                                      271         246      1   1508     -0.76         -   62
  archaea     MAG_395_51_7                                       47          39      1   1508      0.55         -   56
  archaea     MAG_395_52_1                                      337         361      1   1508      0.59         -   52
  archaea     MAG_395_52_1                                      304         257      1   1508     -0.87         -   63
  archaea     MAG_395_52_3                                     2823        2832      1   1508     -0.91         -   50
  archaea     MAG_395_52_3                                     2332         947      1   1508      1.90         -   63
  archaea     MAG_395_53_1                                     1094        1106      1   1508      1.23         -   54
  archaea     MAG_395_53_1                                      225         208      1   1508      0.08         -   50
  archaea     MAG_395_53_3                                       83          45      1   1508      3.19         -   49
  archaea     MAG_395_54_1                                      325         332      1   1508     -0.66         -   50
  archaea     MAG_395_54_1                                      350         317      1   1508      0.40         -   47
  archaea     MAG_395_54_2                                      299         311      1   1508     -0.63         -   38
  archaea     MAG_395_54_2                                      419         382      1   1508     -0.82         -   61
  archaea     MAG_395_54_3                                     2899        2919      1   1508     -0.31         -   62
  archaea     MAG_395_54_3                                      216         227      1   1508     -0.61         -   42
  archaea     MAG_395_54_3                                      605         593      1   1508      0.12         -   38
  archaea     MAG_395_54_3                                     3009        3000      1   1508     -0.91         -   50
  archaea     MAG_395_55_2                                      765         796      1   1508     -0.51         -   63
  archaea     MAG_395_56_1                                      174         187      1   1508      0.10         -   57
  archaea     MAG_395_56_2                                     1168        1182      1   1508      3.48         -   47
  archaea     MAG_395_56_3                                     1347        1310      1   1508      0.80         -   61
  archaea     MAG_395_57_2                                     1069        1077      1   1508     -0.07         -   44
  archaea     MAG_395_57_3                                      160         148      1   1508      0.19         -   69
  archaea     MAG_395_57_4                                      320         287      1   1508      1.60         -   50
  archaea     MAG_395_57_5                                      233         221      1   1508      0.19         -   62
  archaea     MAG_395_57_6                                      274         285      1   1508     -0.99         -   42
  archaea     MAG_395_57_7                                      316         303      1   1508      1.34         -   29
  archaea     MAG_395_57_8                                      137         163      1   1508      0.16         -   63
  archaea     MAG_395_58_1                                     2099        2083      1   1508      2.22         -   53
  archaea     MAG_395_58_2                                      217         204      1   1508      1.32         -   50
  archaea     MAG_395_59_1                                      248         256      1   1508     -0.07         -   44
  archaea     MAG_395_59_2                                      428         453      1   1508     -0.96         -   62
  archaea     MAG_395_59_2                                      288         269      1   1508      2.24         -   60
  archaea     MAG_395_59_3                                      456         444      1   1508      0.64         -   46
  archaea     MAG_395_60_1                                     1552        1565      1   1508      0.73         -   43
  archaea     MAG_395_60_1                                     1074        1064      1   1508      3.64         -   45
  archaea     MAG_395_61_2                                      697         680      1   1508      0.96         -   61
  archaea     MAG_395_61_4                                      278         247      1   1508      1.17         -   59
  archaea     MAG_395_62_1                                      937         945      1   1508     -0.28         -   44
  archaea     MAG_395_62_3                                     2210        2193      1   1508      3.02         -   44
  archaea     MAG_395_63_1                                     1555        1532      1   1508      2.03         -   46
  archaea     MAG_395_63_2                                      380         344      1   1508      0.11         -   59
  archaea     MAG_395_63_3                                      674         666      1   1508      1.76         -   44
  archaea     MAG_395_64_1                                     1193         215      1   1508     -0.17         -   61
  archaea     MAG_395_64_2                                      671         656      1   1508      0.56         -   50
  archaea     MAG_395_65_1                                     1314        1340      1   1508      2.22         -   56
  archaea     MAG_395_65_1                                     1327        1305      1   1508      3.61         -   57
  archaea     MAG_395_65_2                                      417         435      1   1508      3.96         -   53
  archaea     MAG_395_65_2                                      507         495      1   1508      2.21         -   38
  archaea     MAG_395_66_1                                      104          86      1   1508     -0.34         -   63
  archaea     MAG_395_66_2                                      747         711      1   1508     -0.73         -   62
  archaea     MAG_395_66_3                                     1006        1017      1   1508      2.67         -   42
  archaea     MAG_395_66_3                                     1313        1292      1   1508     -0.61         -   55
  archaea     MAG_395_66_4                                      294         301      1   1508     -0.19         -   38
  archaea     MAG_395_67_1                                       87          95      1   1508      0.55         -   56
  archaea     MAG_395_67_2                                      841         833      1   1508      0.55         -   56
  archaea     MAG_395_67_3                                     1652         164      1   1508      2.50         -   49
  archaea     MAG_395_67_4                                      181         190      1   1508     -0.37         -   40
  archaea     MAG_395_67_4                                      355         323      1   1508      0.47         -   55
  archaea     MAG_395_68_2                                      491         463      1   1508     -0.41         -   45
  archaea     MAG_395_68_3                                     1203        1191      1   1508      1.62         -   62
  archaea     MAG_395_68_4                                      294         301      1   1508     -0.19         -   38
  archaea     MAG_395_69_1                                      503         486      1   1508      3.02         -   50
  archaea     MAG_395_69_2                                       53          44      1   1508      0.46         -   50
  archaea     MAG_395_69_3                                      105          86      1   1508      0.79         -   65
  archaea     MAG_395_70_1                                      179         153      1   1508      0.16         -   63
  archaea     MAG_395_70_2                                      929         919      1   1508     -0.55         -   45
  archaea     MAG_395_70_3                                      635         617      1   1508      1.72         -   42
  archaea     MAG_395_71_1                                      389         369      1   1508      1.54         -   52
  archaea     MAG_395_71_2                                      791        1332      1   1508      0.14         -   57
  archaea     MAG_395_71_2                                      906         869      1   1508      1.24         -   63
  archaea     MAG_395_71_3                                      349         365      1   1508      1.05         -   53
  archaea     MAG_395_72_3                                     1386        1376      1   1508      0.37         -   55
  archaea     MAG_395_73_2                                     1226        1210      1   1508     -0.78         -   59
  archaea     MAG_395_73_4                                      518         500      1   1508      2.33         -   58
  archaea     MAG_395_74_1                                       87         103      1   1508     -0.97         -   59
  archaea     MAG_395_74_2                                     1314        1340      1   1508      2.22         -   56
  archaea     MAG_395_74_2                                     1327        1305      1   1508      3.61         -   57
  archaea     MAG_395_75_2                                     1670        1645      1   1508      2.50         -   54
  archaea     MAG_395_76_1                                     2390        2366      1   1508      4.44         -   56
  archaea     MAG_395_77_1                                     1454        1463      1   1508      0.46         -   60
  archaea     MAG_395_77_1                                      913         887      1   1508      3.04         -   59
  archaea     MAG_395_77_2                                      382         400      1   1508      0.87         -   47
  archaea     MAG_395_78_1                                     1454        1463      1   1508      0.46         -   60
  archaea     MAG_395_78_1                                      913         887      1   1508      4.26         -   56
  archaea     MAG_395_78_2                                      382         400      1   1508      0.87         -   47
  archaea     MAG_395_79_3                                      179         170      1   1508     -0.16         -   50
  archaea     MAG_395_79_4                                      873         885      1   1508      0.19         -   46
  archaea     MAG_395_79_4                                     1412        1403      1   1508      1.67         -   50
  archaea     MAG_395_80_1                                     2368        2357      1   1508      0.28         -   50
  archaea     MAG_395_80_2                                      342         311      1   1508     -0.87         -   56
  archaea     MAG_395_81_1                                      734         704      1   1508     -0.19         -   55
  archaea     MAG_395_81_2                                      614         602      1   1508      0.11         -   54
  archaea     MAG_395_82_1                                      476         455      1   1508     -0.61         -   50
  archaea     MAG_395_82_3                                      425         413      1   1508      1.18         -   54
  archaea     MAG_395_83_2                                      886        1297      1   1508      1.17         -   60
  archaea     MAG_395_83_2                                     1935        1924      1   1508     -0.34         -   50
  archaea     MAG_395_84_1                                      126         101      1   1508      0.25         -   54
  archaea     MAG_395_84_3                                       41          31      1   1508     -0.45         -   36
  archaea     MAG_395_84_4                                      925         885      1   1508      0.99         -   56
  archaea     MAG_3_1_1                                         227         209      1   1508      1.26         -   53
  archaea     MAG_3_1_3                                         983         991      1   1508      1.18         -   44
  archaea     MAG_3_1_3                                        2355        2340      1   1508     -0.23         -   56
  archaea     MAG_3_1_5                                         582         594      1   1508      0.52         -   38
  archaea     MAG_3_1_6                                         492         512      1   1508      0.73         -   57
  archaea     MAG_3_1_13                                        160         181      1   1508      3.23         -   59
  archaea     MAG_3_1_14                                        110          89      1   1508      0.61         -   50
  archaea     MAG_3_1_16                                       1004        1052      1   1508      0.30         -   53
  archaea     MAG_3_1_17                                        554         567      1   1508      2.35         -   57
  archaea     MAG_3_1_18                                        855         866      1   1508      4.30         -   33
  archaea     MAG_3_1_19                                        914         930      1   1508     -0.99         -   41
  archaea     MAG_3_1_21                                        421         390      1   1508     -0.07         -   50
  archaea     MAG_3_1_22                                       1150        1162      1   1508      2.93         -   54
  archaea     MAG_3_1_23                                       1237        1249      1   1508      0.67         -   46
  archaea     MAG_3_1_24                                        196         219      1   1508     -0.79         -   54
  archaea     MAG_3_1_30                                        946         953      1   1508     -0.66         -   50
  archaea     MAG_3_1_37                                       2006        1991      1   1508      1.62         -   38
  archaea     MAG_3_1_44                                         73          86      1   1508     -0.72         -   21
  archaea     MAG_3_1_45                                        226         198      1   1508     -0.17         -   48
  archaea     MAG_3_1_46                                        105          93      1   1508     -0.63         -   54
  archaea     MAG_3_2_2                                         511         548      1   1508      2.91         -   55
  archaea     MAG_3_2_2                                        2570        2556      1   1508      0.01         -   60
  archaea     MAG_3_2_3                                         168         175      1   1508     -0.19         -   38
  archaea     MAG_3_2_4                                         344         312      1   1508      2.72         -   48
  archaea     MAG_3_2_5                                         242         270      1   1508     -0.02         -   62
  archaea     MAG_3_2_7                                        1948        1956      1   1508     -0.28         -   33
  archaea     MAG_3_2_7                                        1628        1613      1   1508      0.88         -   50
  archaea     MAG_3_2_11                                        446         457      1   1508     -0.34         -   42
  archaea     MAG_3_2_11                                        707         690      1   1508      3.78         -   44
  archaea     MAG_3_2_15                                        484         469      1   1508      2.31         -   38
  archaea     MAG_3_2_17                                        701         708      1   1508     -0.19         -   38
  archaea     MAG_3_2_17                                       1004         966      1   1508     -0.66         -   59
  archaea     MAG_3_2_20                                        461         451      1   1508      1.59         -   36
  archaea     MAG_3_2_21                                        712         723      1   1508      4.57         -   42
  archaea     MAG_3_2_21                                        714         700      1   1508     -0.60         -   40
  archaea     MAG_3_2_22                                        134         157      1   1508      0.60         -   46
  archaea     MAG_3_2_22                                       1027        1004      1   1508      0.43         -   38
  archaea     MAG_3_2_23                                        660         653      1   1508     -0.19         -   38
  archaea     MAG_3_2_26                                        464         443      1   1508      0.61         -   45
  archaea     MAG_3_2_27                                        140         126      1   1508      1.23         -   47
  archaea     MAG_3_2_30                                        333         315      1   1508      2.93         -   47
  archaea     MAG_3_2_31                                        877         886      1   1508      0.65         -   50
  archaea     MAG_3_2_32                                       1536        1548      1   1508     -0.83         -   46
  archaea     MAG_3_2_32                                        934         894      1   1508      1.80         -   68
  archaea     MAG_3_2_33                                          9         307      1   1508      0.91         -   55
  archaea     MAG_3_2_34                                        269         295      1   1508      0.16         -   56
  archaea     MAG_3_2_36                                        756         745      1   1508      0.52         -   42
  archaea     MAG_3_2_41                                         40          53      1   1508      1.32         -   43
